UMAP1,UMAP2,leiden,cell_type,is_KC,rut_expression
6.992909,0.86907685,52,Lawf1,0,0.0
-12.466927,2.047553,49,T3,0,0.0
-1.3583578,-0.5481837,48,27,0,1.0
-10.350117,7.315512,49,G-KC,1,1.0
-10.480713,-6.878796,49,Mi1,0,0.0
-2.2360272,-3.4720569,48,12,0,1.0
3.277982,-3.0039196,50,24,0,0.0
-11.881211,5.788308,49,A/B*-KC,1,2.0
-2.4210548,12.482363,52,Dm8/Dm11,0,0.0
-2.2524498,0.54367197,55,140,0,0.0
1.0657946,-7.76949,52,6,0,0.0
-6.4691386,-8.39177,50,81,0,0.0
4.488549,-1.2503209,54,15a,0,0.0
3.7630615,-1.1156304,54,15a,0,0.0
0.28350297,-8.858049,49,dFB_A,0,1.0
-8.276865,2.4728267,51,Tm3,0,0.0
-2.7417378,-0.71112734,49,LC10a/b,0,0.0
1.0576406,-0.84789646,48,Dm12,0,0.0
1.7338225,-2.926063,49,67,0,1.0
-2.015207,-0.2332974,49,128,0,0.0
0.73389477,-5.021477,49,146,0,0.0
1.0875695,-1.4835584,51,53,0,0.0
-7.5426917,0.021171194,51,TmY5a,0,0.0
-6.113635,5.519652,50,Tm9,0,0.0
7.620856,9.162453,57,AST,0,0.0
0.9699381,-6.3880687,52,6,0,0.0
-1.0115857,1.3730255,55,55,0,0.0
2.3763685,-2.228023,49,125,0,0.0
-1.9104364,-4.4156938,48,207,0,0.0
-0.75072414,-2.5895832,48,25,0,1.0
2.544371,-1.782868,49,LPi-34,0,1.0
2.12903,-13.478097,49,Tm1/TmY8,0,0.0
9.006087,2.331078,52,CTX,0,0.0
8.083962,6.808306,57,AST,0,0.0
-1.4764138,-1.4321103,49,169,0,1.0
-10.6381645,-6.62559,49,Mi1,0,0.0
5.0322285,0.60915303,54,Dm3,0,0.0
-3.787921,-4.4161158,49,35,0,0.0
1.573622,-4.489832,49,146,0,0.0
2.1505198,-13.47081,49,Tm1/TmY8,0,0.0
4.6337495,0.16812493,54,Dm3,0,0.0
-6.291256,-3.8148112,51,58,0,0.0
0.89047873,-2.2047048,49,67,0,0.0
-0.10509711,-0.16201718,56,34,0,0.0
1.0510707,-7.297661,52,6,0,0.0
1.6518252,5.809288,53,T4/T5,0,0.0
-3.0426378,-4.2652,50,LC4,0,2.0
-2.0630772,0.26227432,49,152,0,1.0
9.172722,2.2758439,52,CTX,0,0.0
10.082772,2.8438275,51,PNG,0,0.0
0.92533606,0.33671024,56,199,0,1.0
0.45184445,-9.136459,49,dFB_A,0,0.0
-1.4735752,-0.49498418,49,152,0,0.0
-3.5825186,-6.5588584,51,OPN,0,1.0
9.910947,6.157307,51,ENS,0,0.0
-6.209975,-0.2564506,51,126,0,0.0
5.0123916,0.15052055,54,Dm3,0,0.0
7.444572,9.156757,57,AST,0,0.0
-6.1569448,1.0354722,49,Mi9,0,0.0
4.611676,-5.7935266,53,Clock_C,0,1.0
-1.4516408,-2.000637,48,82,0,0.0
-2.2687595,1.2335166,56,19,0,1.0
1.9411346,-4.1899757,49,Clock_B,0,0.0
-8.977976,5.9052815,50,A/B-KC,1,1.0
7.733364,8.972839,57,AST,0,0.0
-7.2868266,2.86257,51,142,0,0.0
9.586369,4.107436,51,ENS,0,0.0
-2.3075974,0.8102335,56,19,0,0.0
-11.256377,6.2465014,49,A/B*-KC,1,0.0
0.8709809,-2.5847778,49,67,0,0.0
-1.318858,-4.7408333,48,12,0,0.0
-2.6492727,-3.6994836,48,12,0,0.0
3.8687246,-1.4607779,54,15b,0,0.0
-1.304851,-5.7150736,50,66,0,0.0
-0.64381725,0.36969095,56,113,0,0.0
-1.9982485,-0.81282943,49,128,0,0.0
-3.6497362,2.6665337,49,104,0,1.0
-2.5682404,-2.5468154,49,99,0,1.0
2.766967,11.470606,51,C3,0,0.0
-0.8426918,-4.9522433,48,30,0,0.0
-1.6617891,-2.2660294,48,143,0,0.0
-11.219463,2.8195372,49,T2,0,0.0
0.6501233,-7.7009516,52,217,0,0.0
7.8649554,4.772418,51,ENS,0,0.0
-1.4493215,-2.2673848,51,91,0,0.0
3.1079893,-5.2421584,49,32,0,1.0
3.490008,3.6552284,52,L2/L3,0,0.0
-10.9159565,8.039763,49,G-KC,1,1.0
1.5418874,-2.7374718,49,67,0,0.0
-0.0809377,0.7766105,56,34,0,2.0
3.5245237,-0.954911,54,125,0,0.0
-0.6214263,-0.8040453,48,25,0,0.0
-10.558404,7.9412885,49,G-KC,1,1.0
-1.577653,-1.317427,48,89,0,0.0
-4.130943,0.19367889,49,101,0,1.0
-1.226056,0.793787,55,55,0,0.0
-1.7015305,-1.9968824,48,71,0,0.0
9.094712,2.3544602,52,CTX,0,0.0
4.0358357,-0.72645605,54,15a,0,1.0
-4.3316526,-6.9174695,51,OPN,0,0.0
-9.898431,8.414928,49,G-KC,1,1.0
2.9722435,11.266846,51,C3,0,1.0
2.8763235,-7.0545535,52,108,0,0.0
-2.231353,2.872147,55,69,0,0.0
-7.316063,3.284536,51,142,0,0.0
-5.947157,-0.31234092,51,126,0,0.0
0.5433802,-8.901759,49,dFB_A,0,0.0
10.222379,4.2237215,51,ENS,0,0.0
0.5150425,-6.477153,52,6,0,0.0
2.2942648,1.2976215,51,87,0,0.0
-8.813434,5.588434,50,A/B-KC,1,1.0
-0.3445697,2.212963,55,55,0,0.0
-1.4711471,-1.8872356,48,169,0,1.0
-5.6932087,-1.273747,49,Pm4,0,0.0
-7.315488,0.25694385,51,TmY5a,0,0.0
2.0640028,6.31459,53,T4/T5,0,0.0
-10.2989235,7.348997,49,G-KC,1,1.0
-1.5131172,-2.2817137,48,79,0,0.0
-0.042021498,3.446411,55,Tm20,0,0.0
0.4304961,-7.3350863,52,6,0,1.0
-9.276226,7.8518605,49,G-KC,1,1.0
-6.371418,-1.6455756,49,Pm4,0,0.0
0.4817327,-4.679079,49,7,0,0.0
-10.349573,7.138659,49,G-KC,1,2.0
-8.025337,1.9761711,51,Tm3,0,0.0
0.52087826,1.1138572,56,34,0,0.0
9.69172,2.0773056,52,CTX,0,0.0
-0.6810055,-2.2785773,48,25,0,0.0
-5.8392186,-3.737553,51,58,0,0.0
-3.3075912,-2.6584666,49,39,0,2.0
1.9818124,-13.690025,49,Tm1/TmY8,0,0.0
-3.805685,-5.2616854,50,14,0,1.0
-1.7905875,-2.9097643,48,91,0,2.0
-4.5969396,7.1097426,52,Tm4,0,0.0
-4.5571337,0.767803,49,Tm5c,0,1.0
-0.93322843,-6.5024424,49,8,0,2.0
-6.746366,-2.991836,49,181,0,0.0
-1.0974394,6.080825,52,C2,0,0.0
-0.8751133,2.287331,55,55,0,0.0
-1.5396478,-3.8558025,48,147,0,1.0
3.4194953,-0.79126173,54,15a,0,0.0
-8.242566,-0.778679,50,167,0,1.0
-2.1502101,1.6809139,56,19,0,1.0
1.763384,-1.7558624,49,132,0,0.0
-8.981321,5.918629,50,A/B-KC,1,3.0
3.5808487,-3.0592158,50,24,0,0.0
-10.83162,7.8094997,49,G-KC,1,3.0
-2.5065064,0.6477403,49,136,0,0.0
-0.6674902,-6.144409,51,115,0,0.0
-4.061433,-4.6253176,50,PB2,0,1.0
0.90325725,-3.8218033,49,7,0,0.0
2.232185,5.501854,53,T4/T5,0,0.0
-1.6948521,-5.156228,51,168,0,1.0
8.820568,6.1978297,51,ENS,0,0.0
-12.46529,1.9674588,49,T3,0,0.0
-2.1421683,-12.449518,50,Mi15,0,0.0
-5.9480453,10.558644,50,T2a,0,0.0
-5.9551916,-1.7798423,49,42,0,0.0
-1.1812004,1.5821434,55,55,0,0.0
-4.3001385,-1.3049384,49,77,0,1.0
1.8525457,-3.9018455,49,132,0,2.0
3.5372763,-0.054746233,54,Dm3,0,0.0
-4.949816,-2.6018887,49,139,0,0.0
-3.8860366,-1.1241897,49,LC4,0,0.0
-0.12235686,3.452082,55,Tm20,0,0.0
1.3395813,-3.2254877,49,7,0,0.0
0.22425532,-3.4351976,49,198,0,0.0
1.4643,-4.2936954,49,62,0,0.0
0.13872245,1.5065467,56,34,0,0.0
4.147514,0.38222054,54,Dm3,0,0.0
-2.5122476,2.0598135,55,127,0,0.0
3.509077,-0.654531,54,15a,0,0.0
-1.7799909,0.11886545,56,19,0,1.0
-1.6023494,-0.6297857,49,Clock_C,0,1.0
-3.194879,-1.608091,49,104,0,0.0
1.5273256,5.360858,53,T4/T5,0,0.0
4.3013177,-2.6212204,50,24,0,0.0
4.8265333,0.42318004,54,Dm3,0,0.0
-9.258549,-0.48340085,50,121,0,0.0
-4.748703,-3.9525454,49,39,0,0.0
-2.1135733,-12.719255,50,Mi15,0,1.0
4.407709,0.5118485,54,Dm3,0,0.0
2.1478677,-9.174595,52,LLPC1,0,0.0
-4.094135,-3.5163257,49,35,0,1.0
-0.8649456,-4.7001524,48,120,0,0.0
-10.757679,8.4798565,49,G-KC,1,2.0
-1.3010691,-8.207897,49,122,0,2.0
2.5560296,11.274658,51,C3,0,0.0
-1.8538365,-2.5648432,48,99,0,0.0
-3.0226994,-1.5867782,49,89,0,0.0
1.737634,-9.044305,52,LLPC1,0,0.0
-15.067253,-3.0184314,50,T1,0,2.0
-1.596256,-2.1225474,48,143,0,0.0
-1.06025,3.7242754,55,Tm20,0,1.0
2.5400574,0.17220534,54,72,0,0.0
2.0116663,5.5916176,53,T4/T5,0,0.0
-9.12683,6.2808175,50,A/B-KC,1,2.0
9.62481,4.248075,51,ENS,0,0.0
-0.59907,-4.400318,48,38,0,0.0
-0.88767046,-5.899578,48,36,0,0.0
-1.6519777,-3.9698205,48,12,0,0.0
-0.33656344,2.3975198,55,Tm20,0,2.0
-0.4247378,-1.9678086,49,89,0,0.0
-9.862568,-5.788094,49,Mi1,0,0.0
-10.717819,8.612643,49,G-KC,1,4.0
-5.7829113,2.2059767,50,PB4/5,0,2.0
4.3752317,0.2039992,54,Dm3,0,0.0
-7.2136097,0.27163762,51,TmY5a,0,0.0
3.9479272,0.07797926,54,Dm3,0,0.0
-1.3856941,-3.0659041,48,143,0,2.0
-10.42275,8.768455,49,G-KC,1,2.0
5.17287,10.572596,52,Dm9,0,1.0
8.804618,8.438117,57,AST,0,0.0
1.2365005,-7.9517875,52,49,0,0.0
-5.8465495,5.614537,50,Tm9,0,0.0
11.265531,4.9609485,51,ENS,0,0.0
2.6912498,11.505882,51,C3,0,0.0
-3.08726,-9.677832,49,Pm4,0,2.0
-1.1792943,2.4602206,55,83,0,0.0
-9.062587,5.658691,50,A/B-KC,1,2.0
-13.056723,2.0955405,49,T3,0,0.0
3.8060262,-2.5394444,50,24,0,0.0
-0.63818294,-4.1184683,48,86,0,2.0
1.746385,-8.707837,52,LLPC1,0,1.0
-2.8716404,6.117325,50,Tm2,0,1.0
2.2048457,-9.18882,52,LLPC1,0,1.0
-8.8869705,6.4912405,50,A/B-KC,1,1.0
-5.6122355,0.7221739,49,Mi9,0,0.0
-1.2777647,-4.463126,48,12,0,1.0
4.203799,-1.7583994,54,15b,0,2.0
-6.2263565,9.838587,50,T2a,0,1.0
-1.2123196,-7.3188233,49,8,0,2.0
-3.1623194,-5.3387213,50,PB2,0,1.0
0.396265,-7.16681,52,6,0,0.0
-4.1011443,-6.7036085,51,OPN,0,4.0
-0.1594142,-4.057284,48,36,0,1.0
-7.7504897,0.072202735,51,TmY5a,0,0.0
-6.2014465,9.94312,50,T2a,0,0.0
-1.1930637,-9.94827,49,dFB_B,0,1.0
3.144197,-1.4120156,54,15a,0,0.0
2.786237,0.06352371,54,72,0,0.0
-3.9824638,-2.0399725,49,139,0,0.0
0.64773434,-3.702687,49,7,0,0.0
8.860739,6.0692286,51,ENS,0,0.0
1.3671125,5.6202707,53,T4/T5,0,0.0
2.1796818,6.130425,53,T4/T5,0,0.0
-5.7975683,-1.3799143,49,42,0,0.0
1.7154149,6.0769906,53,T4/T5,0,0.0
-2.2962363,1.0310303,56,19,0,1.0
1.7498165,-1.228984,49,101,0,0.0
-1.0666741,3.7964818,55,Tm20,0,0.0
-5.9144297,-1.9086833,49,42,0,0.0
-1.9923124,-0.9085388,49,LC10a/b,0,0.0
-1.855328,-4.727855,50,147,0,0.0
-2.3094027,1.5198882,56,19,0,0.0
-1.9576355,-7.397518,49,8,0,1.0
1.9165604,-6.8448925,52,166,0,0.0
-1.6443883,-4.939444,50,66,0,0.0
-1.8518654,-3.6857607,48,64,0,1.0
1.021159,-6.1486015,52,6,0,0.0
-9.543517,8.213121,49,G-KC,1,0.0
-10.41149,-6.4159107,49,Mi1,0,0.0
-12.893625,1.8041319,49,T3,0,0.0
-8.216451,-8.051142,50,159,0,1.0
2.7709079,11.4295635,51,C3,0,0.0
-6.2278867,2.3998642,50,PB4/5,0,0.0
2.9381044,0.660808,54,72,0,0.0
-0.034201425,9.020484,49,5,0,1.0
8.975444,0.92170376,50,CSM,0,1.0
-5.4563785,-1.6829991,49,42,0,0.0
7.1893263,0.5836893,52,Lawf1,0,1.0
-0.9542741,1.2983383,56,80,0,0.0
-0.15205811,2.8978875,55,Tm20,0,0.0
-3.094672,0.9978448,49,136,0,0.0
1.5958594,-4.443159,49,146,0,0.0
1.0501546,3.37147,52,TmY3,0,1.0
7.8981013,-1.1582863,50,90,0,0.0
10.757804,5.1475596,51,ENS,0,0.0
-1.4644037,-5.1552606,50,79,0,0.0
1.3748482,-2.7524436,49,67,0,0.0
2.641857,-3.676768,49,114,0,3.0
5.5032816,4.0421724,57,65,0,1.0
-5.827329,1.5568041,50,PB4/5,0,4.0
-10.754675,2.3758912,49,T2,0,1.0
2.570384,0.38295403,54,72,0,0.0
3.892482,-1.3573244,54,15b,0,0.0
9.193671,4.0817313,51,ENS,0,0.0
9.007045,1.4716961,50,CSM,0,0.0
-1.0521184,6.7104955,52,C2,0,0.0
4.837392,-3.1636243,50,24,0,1.0
-2.0448933,-4.0484223,48,12,0,2.0
2.568577,6.7181306,53,T4/T5,0,0.0
-10.556166,7.902771,49,G-KC,1,3.0
-3.237893,-12.079245,50,PAM,0,0.0
-1.8575499,-4.4519997,49,35,0,0.0
-3.3066556,-0.22398962,49,LPC1,0,0.0
-11.178231,6.3382854,49,A/B*-KC,1,1.0
-0.9806737,3.7553017,55,Tm20,0,0.0
-1.5401217,2.4958308,55,83,0,1.0
-1.6898084,-5.1560397,50,12,0,2.0
-2.3163967,-4.3696475,50,150,0,1.0
-0.40473187,-8.390796,51,115,0,1.0
4.2394304,-1.0251267,54,15a,0,0.0
-8.663123,4.106637,52,Lawf2,0,1.0
-5.3909945,0.77678514,49,Mi9,0,1.0
-6.543483,-7.728956,50,81,0,0.0
-0.9916123,0.37777945,55,55,0,0.0
-6.592941,11.059542,50,T2a,0,0.0
1.3337891,3.3399353,52,TmY3,0,1.0
10.133164,2.470264,51,PNG,0,0.0
2.026947,-2.495013,49,67,0,0.0
-1.5052799,3.0223765,55,83,0,0.0
-6.5110135,-0.09260275,51,126,0,0.0
-2.7793713,-3.3911178,48,12,0,2.0
-4.9704547,1.1621481,49,Tm5c,0,0.0
-1.0214971,6.2155333,52,C2,0,0.0
4.388745,0.20791323,54,Dm3,0,1.0
-0.49409175,-8.323458,51,115,0,1.0
0.9319505,-1.521792,51,53,0,0.0
-9.15093,-2.1843176,50,Pm1-3,0,0.0
6.131049e-05,9.13776,49,5,0,0.0
-4.497952,-1.7207199,49,77,0,1.0
-0.26678875,0.4967965,56,55,0,0.0
2.4224484,7.4894156,53,T4/T5,0,0.0
4.3895216,0.42324674,54,Dm3,0,0.0
-1.0105052,-1.2999471,48,79,0,0.0
-3.587183,-12.706234,50,PAM,0,0.0
3.3303647,-2.8623943,50,24,0,0.0
3.4701428,-0.83060366,54,125,0,1.0
9.090499,6.3947535,51,ENS,0,0.0
10.133316,-2.7918932,51,SUB,0,0.0
3.8668537,0.054031026,54,Dm3,0,0.0
-5.8041205,-8.582463,50,81,0,0.0
-2.8717055,8.6874075,51,26,0,0.0
8.847846,8.441802,57,AST,0,0.0
-0.1606098,-4.8980937,48,36,0,3.0
-6.5372577,11.0845,50,T2a,0,0.0
3.6572022,-1.2232593,54,15a,0,0.0
-5.9638405,-0.1138616,51,126,0,1.0
9.616575,-1.0942416,50,90,0,0.0
2.067178,5.359077,53,T4/T5,0,1.0
6.3156056,5.3768516,57,AST,0,0.0
-6.098609,-8.3189535,50,81,0,0.0
-5.9830956,4.9718223,50,Tm9,0,0.0
0.31474984,0.16611859,56,80,0,1.0
-3.5687258,-7.0713367,51,OPN,0,2.0
2.991743,5.9634757,53,151,0,0.0
9.817391,5.17428,51,ENS,0,0.0
4.690273,0.65858275,54,Dm3,0,0.0
-11.766913,2.9469025,49,T2,0,0.0
2.101248,1.397372,51,87,0,0.0
-7.266013,-2.0513372,49,Pm4,0,0.0
-4.7514887,7.3015246,52,Tm4,0,0.0
4.1013255,0.23088501,54,Dm3,0,0.0
-8.162441,-0.8462222,50,167,0,2.0
-13.187905,2.0061715,49,T3,0,0.0
-13.135396,1.8224453,49,T3,0,0.0
-5.926969,0.0976801,51,126,0,2.0
-2.175389,0.7041487,55,140,0,0.0
-9.959308,7.850196,49,G-KC,1,4.0
1.747502,-1.2230912,49,101,0,0.0
-11.731849,6.124369,49,A/B*-KC,1,1.0
-3.744491,0.69346595,49,109,0,0.0
-10.754458,2.5121703,49,T2,0,0.0
-1.7184434,-1.8600436,48,LC10a/b,0,2.0
-1.5509884,4.748666,49,Dm10,0,0.0
-1.1347926,-4.7764506,48,11,0,0.0
2.136619,1.5065253,51,87,0,1.0
-10.573575,-2.3623316,50,AstA/Nplp1,0,2.0
0.40148205,-7.2780523,52,6,0,1.0
-1.4833807,-5.563412,50,30,0,1.0
-2.243888,-4.0052266,50,99,0,0.0
-3.43274,-5.429477,50,174,0,4.0
-1.2036877,-5.9184217,50,66,0,1.0
1.8356054,7.203023,53,T4/T5,0,0.0
-5.2424974,-1.2148969,49,42,0,1.0
-1.1968277,-4.1563206,48,36,0,1.0
1.1828816,-8.660723,52,49,0,0.0
-0.3065261,-5.090187,48,36,0,1.0
-4.8893695,2.770708,52,61,0,0.0
-10.02658,7.570601,49,G-KC,1,1.0
-0.048006434,8.867839,49,5,0,0.0
5.2218637,0.6241512,54,Dm3,0,0.0
1.3661816,3.3888836,52,TmY3,0,0.0
-2.4940355,11.936126,52,Dm8/Dm11,0,2.0
-0.13893512,-0.6471721,48,27,0,0.0
-4.25725,-4.140085,49,63,0,0.0
0.5152445,-6.4458137,52,6,0,2.0
-1.8146647,-3.7588305,48,64,0,1.0
2.0819678,6.467548,53,T4/T5,0,0.0
1.9390961,5.7662315,53,T4/T5,0,0.0
1.6755668,-13.631519,49,Tm1/TmY8,0,0.0
1.5070477,0.43708867,51,97,0,0.0
-4.987867,3.0247316,52,61,0,0.0
1.7799267,-1.3673912,49,101,0,3.0
-0.21327469,3.5076158,55,Tm20,0,3.0
-3.4234157,-12.801101,50,PAM,0,0.0
2.8737302,-0.34603688,54,125,0,0.0
-9.860817,7.7635236,49,G-KC,1,4.0
1.60587,-5.8506474,49,23,0,0.0
-2.1793132,-7.687416,49,84,0,0.0
2.937692,-4.0312486,49,172,0,0.0
2.1247225,-4.623907,49,129,0,0.0
0.99492913,-1.1849229,51,53,0,2.0
-7.4757934,0.041121513,51,TmY5a,0,0.0
2.3390677,5.9607277,53,T4/T5,0,0.0
2.1815288,6.3305125,53,T4/T5,0,0.0
9.691034,6.127995,51,ENS,0,0.0
2.4583092,1.3059572,51,87,0,1.0
-11.414199,-0.8971057,52,178,0,0.0
5.0790462,0.5754986,54,Dm3,0,0.0
-2.4096272,-3.9112024,48,12,0,1.0
-0.06531445,9.929314,49,5,0,0.0
-3.7784455,-1.1077474,49,LC4,0,0.0
-2.901072,8.116732,51,26,0,0.0
-6.2672124,10.131504,50,T2a,0,0.0
-9.1444845,-1.9000572,50,154,0,0.0
-3.9405785,-5.2094164,50,14,0,0.0
1.475755,3.4339552,52,TmY3,0,0.0
9.487003,5.227077,51,ENS,0,0.0
-2.178326,-4.19944,48,35,0,1.0
-1.5853285,2.1914108,55,69,0,0.0
2.0657413,5.7875786,53,T4/T5,0,0.0
1.97324,6.51438,53,T4/T5,0,0.0
8.499185,8.008973,57,AST,0,0.0
-1.4931712,2.9029565,55,83,0,0.0
-2.4117522,-5.289601,50,18,0,1.0
4.095482,0.16455601,54,Dm3,0,0.0
-1.457432,-3.43956,48,64,0,0.0
-11.904562,6.278228,49,A/B*-KC,1,1.0
-0.995362,6.719284,52,C2,0,0.0
-2.478793,-12.9306965,50,Mi15,0,2.0
7.3550935,-4.3534102,53,PR,0,0.0
-0.96068054,-4.2728524,48,38,0,0.0
-6.1557336,-0.18036269,51,126,0,0.0
-2.6107,-7.7774415,49,84,0,2.0
-2.4751494,-6.8332515,49,8,0,0.0
1.0639381,-5.2362337,49,7,0,1.0
2.0623298,-0.5700381,54,201,0,0.0
1.7774616,-1.1516384,49,101,0,0.0
8.983427,4.9105883,51,ENS,0,0.0
-2.3509395,-3.8985753,48,12,0,0.0
2.43675,-7.269678,52,148,0,1.0
-1.6617361,-7.9299345,49,8,0,0.0
-1.4744655,-4.6501975,48,11,0,0.0
-6.30945,-7.3524795,50,81,0,0.0
-0.7607126,-9.1935215,49,195,0,0.0
5.157004,0.5544507,54,Dm3,0,0.0
2.4217215,6.9396157,53,T4/T5,0,0.0
-2.275104,1.8060219,56,19,0,0.0
-1.2717327,-5.6741486,50,30,0,1.0
-0.2235948,9.256811,49,5,0,0.0
3.2917953,-2.615897,50,24,0,0.0
3.0629652,-3.805143,49,119,0,1.0
-10.230433,7.991471,49,G-KC,1,2.0
0.12501045,1.4003129,56,34,0,0.0
-2.601897,2.066637,55,127,0,0.0
-0.85149294,-4.4243593,48,147,0,0.0
2.7159698,-7.332429,52,108,0,1.0
0.10313141,-4.1222835,48,86,0,1.0
-8.792015,6.3738885,50,A/B-KC,1,2.0
3.1960146,7.607848,53,T4/T5,0,1.0
1.4299151,-3.646684,49,62,0,0.0
-6.3767405,10.623022,50,T2a,0,0.0
-3.4317107,-6.1698904,50,OPN,0,3.0
-9.644968,-0.75587064,50,121,0,0.0
0.108692974,1.193867,56,34,0,0.0
-2.9300435,-12.751078,50,PAM,0,0.0
-13.908752,-2.7589724,50,T1,0,1.0
3.0710332,-3.05894,49,119,0,0.0
-12.86303,1.87882,49,T3,0,1.0
-0.6230556,1.0050766,55,55,0,0.0
-0.5051811,8.602348,49,5,0,0.0
9.017438,6.2570057,51,ENS,0,0.0
-0.114872806,8.95606,49,5,0,0.0
2.8084474,-6.428447,52,166,0,1.0
-3.1699684,-1.797096,49,104,0,0.0
-4.4249825,-1.4661602,49,42,0,0.0
2.38534,7.255171,53,T4/T5,0,1.0
-1.0041281,-3.0369134,48,71,0,0.0
2.5360909,7.293634,53,T4/T5,0,0.0
-3.0273793,8.550315,51,26,0,0.0
2.5660315,6.9321804,53,T4/T5,0,0.0
1.6443348,-8.632833,52,LLPC1,0,0.0
-11.668084,6.1280684,49,A/B*-KC,1,1.0
0.38020825,-7.1655593,52,6,0,0.0
-3.6075444,0.73325485,49,109,0,1.0
-2.7330906,-2.3614888,53,82,0,2.0
2.291344,-8.932761,52,LLPC1,0,1.0
-8.257945,1.9471093,51,Tm3,0,1.0
-6.25876,10.712406,50,T2a,0,0.0
-1.2827872,-1.4516832,48,79,0,0.0
7.7696233,-4.8546596,53,PR,0,1.0
0.18298744,-4.1926303,49,7,0,0.0
-4.2212696,1.8722799,53,131,0,1.0
2.4520454,10.890908,51,C3,0,0.0
5.1807733,0.3702936,54,Dm3,0,0.0
3.9520855,-1.0093174,54,15a,0,2.0
-1.7161843,-4.0897026,48,12,0,0.0
-2.70241,-4.409513,50,18,0,0.0
-3.046071,-11.321766,50,SER,0,0.0
-0.6379862,-1.2708026,48,25,0,0.0
2.1307862,6.836309,53,T4/T5,0,0.0
-2.3642645,-5.279209,50,138,0,0.0
2.5987372,6.8202515,53,T4/T5,0,0.0
-8.830221,6.138503,50,A/B-KC,1,3.0
-1.5168636,1.0959774,55,83,0,0.0
-1.9777665,-5.2910957,50,18,0,4.0
-5.8812923,-3.0844138,51,58,0,0.0
4.060343,0.09666649,54,Dm3,0,0.0
1.7971846,6.011598,53,T4/T5,0,0.0
-10.292592,7.290115,49,G-KC,1,0.0
-0.99496186,-7.113222,49,122,0,0.0
-5.7750697,0.31022555,49,Mi9,0,0.0
-5.9623213,-1.5017377,49,42,0,1.0
0.49592656,-11.141745,51,98,0,3.0
0.08297128,-1.9091799,51,53,0,1.0
-9.650004,8.520113,49,G-KC,1,0.0
-11.136298,2.7273927,49,T2,0,0.0
-4.686512,0.78428245,49,Tm5c,0,0.0
7.346351,8.553102,57,AST,0,0.0
1.3122869,6.367732,53,T4/T5,0,0.0
-3.2380862,1.2822583,49,165,0,0.0
-3.3210368,-4.480879,49,35,0,2.0
7.896664,4.9198756,51,ENS,0,0.0
-3.4656167,-10.935137,50,SER,0,0.0
-10.846175,2.534877,49,T2,0,1.0
-9.957088,8.224701,49,G-KC,1,0.0
1.4941293,1.0662448,51,87,0,0.0
-9.88987,-5.7770367,49,Mi1,0,0.0
-0.029762415,-2.6042356,48,100,0,1.0
-5.0301485,2.426913,52,61,0,0.0
1.9509213,5.7347884,53,T4/T5,0,0.0
-2.6919374,4.8064017,50,Tm2,0,0.0
-0.33956626,-6.3798075,52,11,0,2.0
-1.3215841,1.321733,56,80,0,0.0
-1.5070584,-7.8045373,49,8,0,0.0
-6.1774073,10.077228,50,T2a,0,0.0
7.5972652,-7.309342,52,Lai,0,0.0
-7.4274726,-2.299629,49,Pm4,0,0.0
4.543494,0.07479667,54,Dm3,0,0.0
2.2740588,5.8807263,53,T4/T5,0,0.0
-1.4827368,-4.508044,55,69,0,0.0
-1.713126,-7.5325966,49,84,0,1.0
-0.025027,9.549193,49,5,0,0.0
-5.621802,4.776347,50,Tm9,0,1.0
-11.472288,3.0755486,49,T2,0,1.0
-3.3627605,2.1017025,49,188,0,0.0
5.9173875,4.685817,57,65,0,0.0
-2.169623,-3.3210368,48,82,0,3.0
1.6541262,-4.5070267,49,23,0,0.0
4.783229,-1.2271012,54,15a,0,0.0
-4.1322093,4.602738,50,Clock_C,0,1.0
1.0943543,-4.5074887,49,7,0,0.0
5.479464,0.6182536,54,Dm3,0,0.0
4.336747,0.35497284,54,Dm3,0,0.0
0.6748404,-4.9805036,49,62,0,1.0
-6.082442,10.217926,50,T2a,0,0.0
-11.131193,2.2555737,49,T2,0,2.0
-4.338689,0.15090574,49,101,0,0.0
1.0056329,-4.464323,49,7,0,4.0
4.205245,0.52329844,54,Dm3,0,0.0
0.18200366,-6.293398,52,6,0,2.0
-4.1102896,7.140158,52,Tm4,0,0.0
-1.7013631,-4.080405,50,79,0,0.0
2.1112983,6.485463,53,T4/T5,0,0.0
0.6683619,-2.2784343,51,78,0,0.0
1.9030652,-3.0348659,49,67,0,0.0
8.306001,6.6993365,57,AST,0,0.0
-0.21060634,-2.8717117,48,100,0,2.0
-2.7363822,-0.56806874,49,LC10a/b,0,0.0
4.2409863,2.5337858,50,L4/L5,0,0.0
-8.699496,6.1626434,50,A/B-KC,1,3.0
-0.84920245,-4.5146155,48,12,0,0.0
2.9882162,-5.078712,49,32,0,0.0
-2.5752301,-0.8667005,49,LC10a/b,0,1.0
-3.5935426,-4.977336,50,174,0,1.0
-1.8522378,-8.078053,49,8,0,1.0
-5.460232,-5.4943557,49,183,0,0.0
-5.0222783,1.1543487,49,Tm5c,0,0.0
2.2730405,1.2081759,51,87,0,0.0
-0.5654973,1.7320433,55,55,0,0.0
-2.8197913,11.400512,52,Dm8/Dm11,0,0.0
10.074259,4.093444,51,ENS,0,0.0
9.229485,5.4168725,51,ENS,0,0.0
-0.3711723,1.7830173,55,55,0,0.0
